WaferID: N5GM12.16 (Step 10 to Step 16)
     ,  BasisFunction1,  BasisFunction1,  (nFringes*1000),  (nFringes*1000),  Endpoint Time (sec),  Endpoint Time (sec),  Delay Time (sec),  Delay Time (sec),  Normalization Time (sec),  Normalization Time (sec), 
     ,  Time (sec),  Value,  Time (sec),  Value,  Time (sec),  Value,  Time (sec),  Value,  Time (sec),  Value, 
 2063,  206.300,  335955.72,  206.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2064,  206.400,  336023.00,  206.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2065,  206.500,  336236.00,  206.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2066,  206.600,  336707.72,  206.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2067,  206.700,  337260.47,  206.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2068,  206.800,  337121.91,  206.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2069,  206.900,  337221.00,  206.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2070,  207.000,  337105.91,  207.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2071,  207.100,  336986.53,  207.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2072,  207.200,  337233.19,  207.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2073,  207.300,  337334.53,  207.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2074,  207.400,  337412.53,  207.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2075,  207.500,  337844.47,  207.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2076,  207.600,  338209.19,  207.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2077,  207.700,  337939.81,  207.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2078,  207.800,  337814.72,  207.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2079,  207.900,  337926.81,  207.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2080,  208.000,  337860.00,  208.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2081,  208.100,  337902.53,  208.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2082,  208.200,  337970.47,  208.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2083,  208.300,  337982.47,  208.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2084,  208.400,  338285.38,  208.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2085,  208.500,  338377.53,  208.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2086,  208.600,  338654.63,  208.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2087,  208.700,  338303.38,  208.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2088,  208.800,  338388.09,  208.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2089,  208.900,  338297.38,  208.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2090,  209.000,  338654.09,  209.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2091,  209.100,  338790.47,  209.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2092,  209.200,  338872.81,  209.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2093,  209.300,  338740.81,  209.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2094,  209.400,  338784.81,  209.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2095,  209.500,  338923.63,  209.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2096,  209.600,  339269.91,  209.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2097,  209.700,  338824.47,  209.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2098,  209.800,  339050.53,  209.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2099,  209.900,  339084.38,  209.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2100,  210.000,  339257.91,  210.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2101,  210.100,  339054.09,  210.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2102,  210.200,  339148.81,  210.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2103,  210.300,  339198.00,  210.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2104,  210.400,  339179.00,  210.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2105,  210.500,  339341.63,  210.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2106,  210.600,  339375.91,  210.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2107,  210.700,  339023.47,  210.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2108,  210.800,  339110.81,  210.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2109,  210.900,  339233.81,  210.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2110,  211.000,  339342.47,  211.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2111,  211.100,  339573.81,  211.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2112,  211.200,  339455.19,  211.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2113,  211.300,  339464.53,  211.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2114,  211.400,  339548.53,  211.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2115,  211.500,  339536.53,  211.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2116,  211.600,  339839.38,  211.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2117,  211.700,  339954.81,  211.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2118,  211.800,  340299.19,  211.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2119,  211.900,  340235.91,  211.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2120,  212.000,  340368.00,  212.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2121,  212.100,  340410.19,  212.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2122,  212.200,  340270.28,  212.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2123,  212.300,  340528.09,  212.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2124,  212.400,  340719.53,  212.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2125,  212.500,  340496.28,  212.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2126,  212.600,  340954.19,  212.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2127,  212.700,  340697.47,  212.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2128,  212.800,  340426.81,  212.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2129,  212.900,  340201.72,  212.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2130,  213.000,  340307.38,  213.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2131,  213.100,  340169.47,  213.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2132,  213.200,  340185.47,  213.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2133,  213.300,  340379.00,  213.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2134,  213.400,  340051.28,  213.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2135,  213.500,  339854.63,  213.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2136,  213.600,  340028.81,  213.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2137,  213.700,  339827.47,  213.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2138,  213.800,  339845.09,  213.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2139,  213.900,  340113.09,  213.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2140,  214.000,  340339.00,  214.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2141,  214.100,  340275.53,  214.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2142,  214.200,  340202.09,  214.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2143,  214.300,  340352.72,  214.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2144,  214.400,  340512.81,  214.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2145,  214.500,  340868.81,  214.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2146,  214.600,  341329.47,  214.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2147,  214.700,  341415.00,  214.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2148,  214.800,  341596.53,  214.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2149,  214.900,  341613.47,  214.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2150,  215.000,  341730.19,  215.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2151,  215.100,  341723.47,  215.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2152,  215.200,  342098.38,  215.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2153,  215.300,  342475.81,  215.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2154,  215.400,  342328.19,  215.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2155,  215.500,  342209.38,  215.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2156,  215.600,  342320.19,  215.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2157,  215.700,  342049.38,  215.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2158,  215.800,  342172.63,  215.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2159,  215.900,  342263.38,  215.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2160,  216.000,  342568.63,  216.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2161,  216.100,  342457.28,  216.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2162,  216.200,  342503.28,  216.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2163,  216.300,  342578.38,  216.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2164,  216.400,  342372.47,  216.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2165,  216.500,  342694.38,  216.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2166,  216.600,  342990.28,  216.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2167,  216.700,  343004.00,  216.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2168,  216.800,  342938.28,  216.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2169,  216.900,  343346.00,  216.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2170,  217.000,  343507.63,  217.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2171,  217.100,  343511.00,  217.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2172,  217.200,  343633.81,  217.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2173,  217.300,  343867.09,  217.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2174,  217.400,  344194.81,  217.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2175,  217.500,  344442.38,  217.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2176,  217.600,  344474.38,  217.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2177,  217.700,  344560.19,  217.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2178,  217.800,  344687.00,  217.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2179,  217.900,  345026.81,  217.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2180,  218.000,  344858.53,  218.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2181,  218.100,  344853.63,  218.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2182,  218.200,  344972.38,  218.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2183,  218.300,  345185.19,  218.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2184,  218.400,  345296.09,  218.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2185,  218.500,  345209.38,  218.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2186,  218.600,  345299.09,  218.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2187,  218.700,  345329.09,  218.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2188,  218.800,  345183.63,  218.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2189,  218.900,  345198.28,  218.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2190,  219.000,  345242.47,  219.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2191,  219.100,  345576.53,  219.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2192,  219.200,  345657.91,  219.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2193,  219.300,  345681.19,  219.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2194,  219.400,  345661.19,  219.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2195,  219.500,  345477.28,  219.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2196,  219.600,  345959.81,  219.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2197,  219.700,  345798.63,  219.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2198,  219.800,  345962.19,  219.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2199,  219.900,  346296.53,  219.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2200,  220.000,  346601.91,  220.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2201,  220.100,  346672.81,  220.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2202,  220.200,  346374.38,  220.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2203,  220.300,  346400.38,  220.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2204,  220.400,  346315.38,  220.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2205,  220.500,  346664.53,  220.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2206,  220.600,  346972.09,  220.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2207,  220.700,  346606.53,  220.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2208,  220.800,  346867.47,  220.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2209,  220.900,  347039.09,  220.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2210,  221.000,  346902.81,  221.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2211,  221.100,  346927.72,  221.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2212,  221.200,  346819.91,  221.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2213,  221.300,  346958.91,  221.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2214,  221.400,  347031.28,  221.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2215,  221.500,  347359.09,  221.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2216,  221.600,  347318.47,  221.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2217,  221.700,  347634.00,  221.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2218,  221.800,  348052.81,  221.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2219,  221.900,  348440.38,  221.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2220,  222.000,  348499.81,  222.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2221,  222.100,  348554.00,  222.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2222,  222.200,  348511.47,  222.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2223,  222.300,  348788.53,  222.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2224,  222.400,  348885.47,  222.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2225,  222.500,  349069.53,  222.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2226,  222.600,  349065.81,  222.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2227,  222.700,  349047.63,  222.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2228,  222.800,  348802.19,  222.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2229,  222.900,  348709.09,  222.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2230,  223.000,  348763.47,  223.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2231,  223.100,  348982.47,  223.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2232,  223.200,  348940.28,  223.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2233,  223.300,  348979.19,  223.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2234,  223.400,  349114.09,  223.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2235,  223.500,  349236.81,  223.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2236,  223.600,  349003.63,  223.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2237,  223.700,  349127.47,  223.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2238,  223.800,  349368.28,  223.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2239,  223.900,  349824.00,  223.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2240,  224.000,  349684.00,  224.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2241,  224.100,  349628.81,  224.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2242,  224.200,  349496.91,  224.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2243,  224.300,  349753.72,  224.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2244,  224.400,  349843.63,  224.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2245,  224.500,  349710.53,  224.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2246,  224.600,  349431.19,  224.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2247,  224.700,  349664.38,  224.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2248,  224.800,  349825.91,  224.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2249,  224.900,  349712.38,  224.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2250,  225.000,  349396.28,  225.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2251,  225.100,  349476.63,  225.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2252,  225.200,  349443.53,  225.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2253,  225.300,  349513.47,  225.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2254,  225.400,  349497.28,  225.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2255,  225.500,  349641.63,  225.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2256,  225.600,  349775.91,  225.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2257,  225.700,  350350.53,  225.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2258,  225.800,  350291.53,  225.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2259,  225.900,  350229.00,  225.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2260,  226.000,  350324.09,  226.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2261,  226.100,  350088.53,  226.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2262,  226.200,  350063.91,  226.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2263,  226.300,  350332.09,  226.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2264,  226.400,  350389.72,  226.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2265,  226.500,  350478.28,  226.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2266,  226.600,  350753.09,  226.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2267,  226.700,  351018.09,  226.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2268,  226.800,  350963.00,  226.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2269,  226.900,  351121.28,  226.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2270,  227.000,  351339.09,  227.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2271,  227.100,  351355.53,  227.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2272,  227.200,  351799.81,  227.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2273,  227.300,  351847.47,  227.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2274,  227.400,  351828.28,  227.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2275,  227.500,  351909.81,  227.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2276,  227.600,  352045.81,  227.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2277,  227.700,  352253.81,  227.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2278,  227.800,  352064.47,  227.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2279,  227.900,  352102.53,  227.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2280,  228.000,  352331.91,  228.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2281,  228.100,  352065.91,  228.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2282,  228.200,  352087.47,  228.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2283,  228.300,  352363.00,  228.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2284,  228.400,  352380.72,  228.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2285,  228.500,  352538.53,  228.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2286,  228.600,  352662.00,  228.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2287,  228.700,  352841.19,  228.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2288,  228.800,  352678.81,  228.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2289,  228.900,  352809.19,  228.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2290,  229.000,  352745.53,  229.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2291,  229.100,  352754.63,  229.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2292,  229.200,  352883.81,  229.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2293,  229.300,  353227.72,  229.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2294,  229.400,  353152.91,  229.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2295,  229.500,  353354.00,  229.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2296,  229.600,  353286.00,  229.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2297,  229.700,  353362.72,  229.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2298,  229.800,  353403.91,  229.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2299,  229.900,  353483.38,  229.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2300,  230.000,  353888.00,  230.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2301,  230.100,  354418.28,  230.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2302,  230.200,  354513.09,  230.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2303,  230.300,  354684.28,  230.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2304,  230.400,  354619.38,  230.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2305,  230.500,  354582.53,  230.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2306,  230.600,  354579.28,  230.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2307,  230.700,  354653.38,  230.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2308,  230.800,  354361.38,  230.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2309,  230.900,  354369.72,  230.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2310,  231.000,  354584.81,  231.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2311,  231.100,  354588.53,  231.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2312,  231.200,  354297.63,  231.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2313,  231.300,  354742.38,  231.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2314,  231.400,  355063.91,  231.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2315,  231.500,  355164.47,  231.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2316,  231.600,  355110.72,  231.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2317,  231.700,  355254.81,  231.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2318,  231.800,  355309.72,  231.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2319,  231.900,  355429.09,  231.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2320,  232.000,  355183.72,  232.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2321,  232.100,  354814.09,  232.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2322,  232.200,  354584.72,  232.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2323,  232.300,  354659.53,  232.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2324,  232.400,  353983.47,  232.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2325,  232.500,  354015.19,  232.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2326,  232.600,  354065.38,  232.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2327,  232.700,  354814.09,  232.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2328,  232.800,  355153.00,  232.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2329,  232.900,  355279.09,  232.900,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2330,  233.000,  355515.28,  233.000,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2331,  233.100,  355884.19,  233.100,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2332,  233.200,  355989.19,  233.200,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2333,  233.300,  356163.38,  233.300,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2334,  233.400,  356503.63,  233.400,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2335,  233.500,  356839.63,  233.500,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2336,  233.600,  356565.19,  233.600,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2337,  233.700,  356329.28,  233.700,  0.000000e+000,   ,   ,   ,   ,   ,   , 
 2338,  233.800,  355891.63,  233.800,  0.000000e+000,   ,   ,   ,   ,   ,   , 
